,Control 1,Control 2,Control 3,Control 4,Control 5,CML CP 1,CML CP 2,CML CP 3,CML CP 4,CML CP 5,CML BC 1,CML BC 2,CML BC 3,CML BC 4,CML BC 5
ENSG00000165512,19.92319224,22.15400771,17.84617687,25.45871286,22.29389343,26.23985196,36.01782191,11.91741196,9.464700983,2.412172641,34.29419808,27.12235057,41.78597668,81.24337402,12.52194689
ENSG00000165516,19.29780056,29.49072455,17.84617687,24.05547671,18.29636772,23.03987002,24.47143881,18.2336403,9.205394107,9.005444528,30.91808531,19.93762194,35.70971609,36.05066915,11.09086724
ENSG00000165521,4.556425132,5.89814491,8.645481238,5.612944566,5.688786601,0.479997292,2.240342989,1.906785914,0.648267191,0,0.177690145,0.359236431,0.934809322,0,1.073309733
ENSG00000165525,212.0077811,186.438922,217.4854088,204.5383728,153.5972382,199.1988762,154.1528311,210.6998435,318.5584975,169.3345194,173.0702017,431.0837177,148.0737966,182.4957319,138.0991857
ENSG00000165526,25.10500906,29.27493876,29.10909738,27.53015668,23.67765234,23.91986505,34.98381745,19.06785914,31.50578546,36.34340113,39.62490244,46.40137239,32.5313644,45.71017859,42.39573446
ENSG00000165527,160.3682963,175.6496326,190.835118,154.7569002,170.663598,118.7193302,126.83788,118.8165973,76.49552849,102.919366,198.6575826,171.9545052,101.3333305,85.9006375,102.3221946
ENSG00000165533,2.858933416,2.733286665,3.965817082,3.341038432,3.84377473,13.03992643,22.05876174,14.65841671,2.07445501,13.18654377,4.086873346,0.359236431,10.09594067,3.277333559,2.146619466
ENSG00000165548,2.41222507,0.791214561,1.427694149,4.076066888,1.99876286,0.319998195,0.603169266,0.834218837,0.518613752,0,0.177690145,0,2.617466101,2.069894879,4.8298938
ENSG00000165568,0,0.359642982,0.317265367,0.334103843,0.153750989,0.879995035,1.464839647,1.072567077,1.166880943,1.286492075,2.309971891,1.317200249,2.804427965,1.03494744,0.894424778
ENSG00000165572,4.109716786,2.949072455,4.124449765,3.47467997,8.763806385,13.35992463,10.94321383,30.50857462,39.54429863,13.82978981,7.996056546,3.113382406,5.14145127,17.24912399,6.797628311
ENSG00000165591,0.893416693,1.582429122,2.062224882,5.612944566,0.615003957,0.479997292,0.172334076,0.11917412,0.259306876,0,0,0.239490954,0.280442797,4.829754719,2.862159289
ENSG00000165609,18.67240887,10.28578929,13.64241076,13.23051219,23.83140333,17.83989935,18.26741207,18.35281442,30.72786483,41.97180396,58.81543815,56.40011973,30.47478389,57.09460042,29.51601766
ENSG00000165617,2.144200062,0.647357368,1.744959516,2.739651515,3.075019784,4.239976079,1.551006685,3.575223588,0.129653438,0.804057547,0,2.993636929,2.056580508,0.34498248,1.967734511
ENSG00000165626,0.536050016,4.459572981,0.793163416,0.868669992,2.306264838,5.279970212,13.70055905,1.906785914,19.70732259,2.251361132,0,0.299363693,1.682656779,4.312280999,15.38410618
ENSG00000165629,25.10500906,23.01715087,29.74362811,29.00021359,36.43898444,45.67974229,53.94056582,35.99058412,59.77023497,97.93420924,146.2389897,54.24470115,84.22631989,136.0955883,65.29300877
ENSG00000165630,69.86518536,63.36909348,55.60075548,62.67788099,41.3590161,51.19971115,43.85902237,95.93516629,37.0808833,18.17170057,36.78186011,34.24720646,21.68757626,70.72140838,22.71838935
ENSG00000165632,72.3667521,64.59187962,75.27120821,56.12944566,78.10550252,41.43976621,47.65037204,53.15165735,117.2067081,24.76497245,15.99211309,88.49190761,33.37269279,47.60758223,58.13761055
ENSG00000165633,6.343258517,2.085929297,2.776071957,3.541500738,7.68754946,4.239976079,3.96368375,4.290268306,17.89217446,13.99060132,0.533070436,2.93376419,4.019680083,0.8624562,2.862159289
ENSG00000165637,33.4137843,34.30994051,34.66124129,41.89662194,30.90394883,40.95976892,71.60480862,44.09442426,141.8408613,177.2142834,149.9704828,86.03712533,63.56703388,81.5883565,71.37509726
ENSG00000165644,3.216300093,2.373643683,3.093337324,4.076066888,2.460015827,6.239964796,2.843512256,1.906785914,21.65212417,15.75952792,5.863774801,1.736309419,2.523985169,2.414877359,5.366548666
ENSG00000165646,1.608150047,2.22978649,2.220857566,2.539189209,0.461252968,10.71993952,13.52822497,5.482009502,1.555841257,2.412172641,82.27053735,40.41409854,3.45879449,8.279579518,7.155398222
ENSG00000165650,22.87146733,29.13108157,24.74669859,24.65686363,15.22134793,197.1188879,202.2340383,233.7004486,89.97948606,463.6195817,206.2982589,131.7200249,65.99753811,33.80828303,50.62444242
ENSG00000165655,3.841691778,2.157857894,1.982908541,4.610633037,2.921268795,1.279992779,0.775503342,0.834218837,1.296534381,3.216230189,0.177690145,0.538854647,0.934809322,0.34498248,3.577699111
ENSG00000165660,22.33541731,19.56457824,21.73267761,21.24900443,27.0601741,12.87992734,14.73456351,12.1557602,6.612325344,4.663533773,22.92202877,19.75800373,28.41820338,24.49375607,11.2697522
ENSG00000165661,16.17084214,15.96814841,18.63934028,13.6314368,19.37262464,16.47990703,21.11092432,10.36814841,7.260592535,10.45274811,5.50839451,24.30833186,14.95694915,17.93908895,15.74187609
ENSG00000165669,90.77113597,82.78981453,76.14368797,90.07439614,48.58531259,64.95963352,69.45063267,71.26612353,72.34661847,82.49630434,74.27448081,56.28037426,57.58425422,66.0641449,46.51008844
ENSG00000165671,105.3338281,159.9691985,125.3198198,97.42468069,94.40310737,60.1596606,95.73157928,97.36525572,42.65598114,28.14201415,61.83617062,60.5313387,71.23247032,65.37417994,71.91175213
ENSG00000165672,13.22256705,14.52957649,12.61129832,17.30657908,23.52390135,27.67984384,33.77747892,23.35812744,17.24390727,6.432460377,82.4482275,26.58349593,32.06395974,41.57038883,28.80047784
ENSG00000165675,16.88557549,17.40672034,17.37027882,17.57386215,12.7613321,11.8399332,14.90689758,12.03658608,6.87163222,1.768926604,19.01284557,47.17971799,7.571955506,7.589614558,9.659787599
ENSG00000165678,55.39183494,60.20423524,54.80759207,60.60643716,77.33674757,87.67950534,80.65234762,77.10565539,73.64315285,127.0410924,133.2676091,62.50713907,83.19802964,115.9141132,94.45125653
ENSG00000165682,12.06112535,11.72436122,11.10428783,20.38033444,5.227533633,15.51991244,5.170022283,2.97935299,2.722722201,0.482434528,1.243831018,39.21664376,18.69618643,1.724912399,12.70083184
ENSG00000165684,32.34168427,33.30294016,29.3470464,27.0624113,22.60139541,20.55988401,20.59392209,26.21830632,11.66880943,5.789214339,5.686084655,37.24084339,18.22878177,10.86694812,20.9295398
ENSG00000165685,0,0,0.079316342,0,0.768754946,1.19999323,2.757345218,8.938058971,3.370989391,38.11232773,0,0,0.560885593,0.51747372,0.715539822
ENSG00000165688,29.9294592,36.97129858,26.80892347,25.12460901,36.90023741,26.71984926,37.31032748,25.86078396,47.9717721,96.32609415,27.71966269,74.48168678,40.57072456,31.22091443,49.9089026
ENSG00000165689,39.75704282,48.47987401,39.49953813,39.09014966,34.44022158,25.11985828,28.00428737,17.0418991,27.22722201,11.41761717,33.76112764,53.7058465,30.84870762,36.74063411,27.54828315
ENSG00000165698,0.268025008,0.503500175,0.872479758,0.334103843,0.615003957,1.279992779,1.637173723,1.310915316,9.075740668,1.447303585,0.533070436,0.119745477,5.60885593,4.139789759,1.073309733
ENSG00000165699,85.23195247,73.79873997,72.57445259,83.86006465,62.57665261,40.63977072,50.83855245,59.94458217,14.91014538,8.040575471,17.94670469,15.44716655,42.81426694,32.60084435,25.40166369
ENSG00000165702,7.147333541,14.67343368,14.99078857,18.84345676,6.611292536,18.55989529,19.73225171,2.97935299,9.724007859,9.166256037,97.19650957,19.63825825,9.90897881,18.62905391,34.70368138
ENSG00000165704,24.47961738,21.50665034,24.82601493,22.91952365,18.75762068,81.11954235,90.73389107,48.26551844,25.152767,39.2380083,98.44034059,178.9596156,60.29520125,52.2648457,40.78576986
ENSG00000165716,3.484325101,3.45257263,1.507010491,2.806472283,2.460015827,21.0398813,14.21756128,3.932745947,17.11425383,1.286492075,28.60811342,70.11097687,81.0479682,8.969544477,17.7096106
ENSG00000165724,13.49059206,12.73136157,14.6735232,15.16831448,13.37633606,24.23986325,22.74809805,12.03658608,21.26316385,5.62840283,25.23200066,33.22936991,20.00491949,30.18596699,28.08493802
ENSG00000165730,0.268025008,0.071928596,0.47589805,0.668207686,1.99876286,2.879983752,0.43083519,0.238348239,1.166880943,0,1.9545916,1.377072987,0.280442797,3.794807279,1.788849555
ENSG00000165731,0.446708346,0.647357368,0.634530733,0.200462306,0.307501978,4.879972469,1.551006685,1.191741196,2.593068762,5.950025849,0,0.179618216,2.617466101,0.34498248,1.967734511
ENSG00000165732,149.7366377,174.0672034,186.1554538,158.4988632,135.9158745,158.8791037,190.5153211,184.7198854,260.8627175,338.1866043,123.8500314,384.0836179,114.32718,109.8769198,122.5361945
ENSG00000165733,132.9404039,119.6172559,131.6651271,127.093102,119.7720206,74.39958026,91.33706034,75.91391419,32.28370609,10.13112509,151.5696941,225.4208607,96.472322,104.3572002,118.2429556
ENSG00000165752,6.253916848,6.473573681,5.314194889,7.350284551,7.995051439,11.35993591,21.02475729,7.388795416,11.40950255,13.34735528,22.03357804,2.215291327,17.10701059,17.24912399,15.74187609
ENSG00000165775,28.49999249,29.05915297,31.56790397,36.15003584,29.52018993,42.15976215,47.30570389,31.34279346,117.2067081,206.3211666,142.862877,111.542912,45.3382521,110.9118673,84.43369902
ENSG00000165782,20.99529228,20.85929297,24.58806591,21.91721212,26.44517014,39.51977704,36.19015598,59.11036333,36.82157643,113.2113026,14.92597222,17.5427124,27.0159894,31.22091443,35.95587606
ENSG00000165792,46.90437636,53.87451875,56.07665353,59.6709464,40.59026115,39.1197793,53.16506248,51.12569731,37.85880393,30.55418679,55.97239582,41.1325714,40.57072456,26.39115971,32.73594686
ENSG00000165795,8.130091902,7.696359821,8.010950505,10.95860606,10.60881826,1.679990522,2.068008913,2.264308273,2.463415324,5.467591321,7.818366401,15.92614846,2.804427965,1.897403639,10.19644247
ENSG00000165801,81.6582857,41.07122858,34.50260861,44.63627346,40.89776313,13.51992373,10.25387753,137.526934,151.0462554,43.74073056,1.421521164,12.87263879,27.38991313,1.897403639,59.21092028
ENSG00000165802,49.94199311,49.63073156,61.07358306,48.11095343,62.73040359,20.55988401,10.77087976,10.48732253,11.15019568,5.62840283,37.67031084,41.85104426,24.77244703,6.382175878,42.03796455
ENSG00000165804,9.559558611,6.545502278,5.393511231,6.147510716,8.302553417,22.95987047,19.81841875,9.533929569,22.43004479,22.83523434,20.96743717,29.09815095,35.61623516,67.09909234,36.49253093
ENSG00000165805,23.85422569,31.72051104,40.7685996,24.85732594,16.91260881,28.95983662,28.17662144,62.08971632,26.57895481,18.33251207,20.96743717,42.74913534,21.68757626,14.14428168,29.87378758
ENSG00000165806,21.71002563,19.56457824,14.99078857,16.30426755,21.3713875,10.47994088,11.46021606,5.005313024,4.408216896,1.125680566,29.67425429,10.35798377,20.00491949,22.94133491,12.70083184
ENSG00000165810,0.446708346,2.44557228,4.203766107,2.138264597,6.303790557,0.159999097,0.086167038,0.357522359,1.944801572,0.321623019,0,0.059872739,0.093480932,5.864702158,1.073309733
ENSG00000165813,82.90906907,84.87574382,80.98198481,71.89914707,69.64919811,48.39972694,38.34433193,127.3971339,53.93583026,93.91392151,10.66140873,28.61916904,21.96801906,21.73389623,17.7096106
ENSG00000165819,53.15829321,66.39009453,63.0564916,62.34377715,60.42413876,72.71958974,66.95178857,53.03248323,21.26316385,16.72439698,61.30310019,50.83195505,93.20048938,88.14302361,55.45433622
ENSG00000165821,4.109716786,3.668358419,3.489919032,3.207396895,3.228770773,2.39998646,1.034004457,1.072567077,0.129653438,0,0.355380291,0,3.926199151,15.00673788,3.935469022
ENSG00000165832,3.216300093,2.517500876,5.234878548,2.806472283,2.460015827,4.719973371,2.326510027,2.383482392,2.982029077,0.643246038,14.57059193,3.293000621,10.56334534,7.762105798,2.683274333
ENSG00000165861,9.470216941,14.81729087,6.82120538,9.087624536,9.993814298,14.55991786,20.85242321,16.68437675,17.24390727,11.57842868,11.01678902,14.66882095,19.07011016,15.5242116,11.98529202
ENSG00000165874,1.429466708,3.524501227,2.220857566,2.138264597,0.461252968,1.119993681,3.360514484,0.357522359,0.648267191,0,2.487662037,2.634400497,4.861008473,0.34498248,1.788849555
ENSG00000165879,19.56582557,16.3277914,14.75283954,16.43790909,24.1389053,27.75984339,31.79563704,54.1050503,75.06934067,48.24345283,4.975324073,11.37582033,9.815497878,28.46105459,44.36346897
ENSG00000165886,4.913791809,3.45257263,2.696755615,5.011557649,2.613766816,22.07987543,22.48959693,21.68968977,62.10399686,38.43395075,1.421521164,2.993636929,2.056580508,5.347228438,9.480902644
ENSG00000165891,0.268025008,0.287714386,0.555214391,0.267283075,0.153750989,3.279981495,2.068008913,1.906785914,10.63158193,36.50421264,3.020732473,2.814018713,3.926199151,1.55242116,1.431079644
ENSG00000165898,8.755483587,5.610430524,7.614368797,9.221266073,10.45506727,14.07992057,13.95906016,3.456049469,18.28113478,1.768926604,29.85194444,2.873891451,10.93726906,23.63129987,8.586477866
ENSG00000165914,7.951408564,8.415645786,8.010950505,9.154445305,4.151276708,21.27987995,20.76625617,20.0212521,8.816433792,27.49876811,113.1886227,40.53384401,26.64206567,15.35172036,21.28730971
ENSG00000165915,10.36363363,10.93314666,11.8181349,19.91258906,12.60758111,7.919955318,7.668866387,4.171094186,5.056484087,2.412172641,10.83909887,5.747782903,17.20049152,13.7992992,10.73309733
ENSG00000165916,39.13165113,32.5117256,39.02364008,36.0163943,49.66156951,69.27960915,64.19444335,43.97525014,121.0963112,99.05988981,213.761245,187.2819263,88.43296184,94.52519949,93.91460166
ENSG00000165923,3.57366677,4.603430173,1.744959516,2.205085365,2.306264838,3.359981044,0.775503342,4.051920067,0,0,0,0.059872739,2.337023304,1.03494744,1.6099646
ENSG00000165929,32.60970928,49.12723138,62.34264452,65.55117404,69.64919811,0,0,0,0,0,0,0,0,0,0
ENSG00000165934,76.29778555,83.14945751,61.1528994,57.59950257,59.50163282,53.03970077,61.78176628,45.52451369,15.16945226,1.125680566,45.66636739,186.2640897,23.55719491,40.88042387,29.15824775
ENSG00000165943,51.19277648,55.45694787,54.96622475,42.29754655,47.97030863,33.0398136,42.82501791,55.05844326,28.13479607,56.2840283,33.58343749,163.1532126,42.06641948,59.1644953,24.86500882
ENSG00000165959,18.76175054,17.98214912,18.24275858,17.84114523,18.29636772,2.799984203,5.859358588,5.482009502,11.66880943,0.804057547,3.020732473,1.556691203,8.974169489,5.002245959,17.53072564
ENSG00000165983,10.00626696,13.09100456,14.03899247,12.02773836,7.380047482,9.759944938,6.117859702,3.932745947,2.982029077,4.020287736,12.08292989,11.97454771,12.80688771,7.762105798,2.146619466
ENSG00000165996,0.178683339,0.143857193,0.9517961,0.534566149,0.153750989,10.79993907,9.995376414,3.09852711,7.260592535,4.020287736,334.2351636,13.71085713,14.48954449,21.04393127,9.838672555
ENSG00000165997,17.77899218,18.3417921,14.35625784,14.03236142,14.91384595,13.59992327,14.82073055,27.05252515,2.463415324,13.6689783,13.6821412,37.7198253,22.52890465,20.18147507,6.260973444
ENSG00000166002,5.449841825,4.531501577,6.583256355,5.011557649,6.457541547,3.199981947,6.376360816,2.621830632,9.464700983,0.804057547,1.243831018,3.293000621,2.710947033,1.55242116,18.24626547
ENSG00000166004,38.68494279,41.93437174,35.057823,39.69153658,36.43898444,51.75970799,52.9927284,82.58766489,38.89603144,54.03266717,85.29126983,40.0548621,30.28782202,44.33024867,76.02610611
ENSG00000166012,216.1174979,155.1499826,154.9048152,190.3723699,149.1384595,132.7992508,161.6493634,123.9410844,154.0282845,134.1167989,446.0022651,291.2210004,208.182036,261.1517373,139.1724954
ENSG00000166016,1.25078337,0.791214561,0.158632683,0.400924612,0.153750989,5.119971115,4.825354131,10.36814841,3.241335953,0,5.50839451,2.155418589,11.21771186,3.104842319,5.724318577
ENSG00000166024,49.31660143,40.49579981,42.03766107,46.84135882,42.12777104,29.27983481,30.50313147,50.4106526,25.28242043,12.54329774,65.74535382,33.22936991,28.69864618,39.50049395,36.49253093
ENSG00000166025,3.394983432,3.884144209,2.855388299,3.541500738,1.99876286,14.71991696,10.34004457,9.533929569,2.463415324,12.38248623,41.75718419,87.11483462,21.59409533,18.97403639,21.10842475
ENSG00000166035,3.57366677,2.44557228,0.634530733,0.735028455,1.230007914,0.959994584,0.086167038,0,0,0,0.533070436,0.778345601,2.617466101,2.242386119,1.431079644
ENSG00000166037,103.8150197,99.40532031,86.13754701,92.47994381,79.64301241,62.47964751,62.47110259,80.2041825,30.20925108,30.23256377,48.68709986,118.8473861,61.13652964,92.11032213,22.00284953
ENSG00000166046,39.39967614,29.41879595,35.53372105,33.94495047,37.51524137,28.63983842,27.57345218,66.73750698,38.766378,74.13410585,9.239887565,9.280274479,23.18327118,11.55691308,11.80640707
ENSG00000166068,2.233541731,4.531501577,7.535052455,5.813406872,4.920031655,1.759990071,0.689336304,1.549263555,1.944801572,0.321623019,9.062197419,19.57838551,3.739237287,2.242386119,1.6099646
ENSG00000166086,12.15046702,13.37871894,10.54907344,9.555369917,18.14261673,2.879983752,1.551006685,1.310915316,0.388960314,0.482434528,4.619943782,1.856054896,8.039360167,11.2119306,4.8298938
ENSG00000166091,2.590908408,3.021001051,6.107358306,6.281152253,3.382521762,15.51991244,5.428523397,0.834218837,4.79717721,2.412172641,85.82434026,10.17836556,4.954489405,1.03494744,9.659787599
ENSG00000166123,2.769591747,2.805215262,4.996929523,1.737339985,3.382521762,11.51993501,12.92505571,5.124487143,12.18742318,10.45274811,4.619943782,18.80003991,9.348093217,1.55242116,30.41044244
ENSG00000166126,1.518808377,0.791214561,0.9517961,1.403236142,1.691260881,0.879995035,1.206338533,0.595870598,0.777920629,0.321623019,0.355380291,4.670073609,3.832718219,12.41936928,3.2199292
ENSG00000166128,98.63320286,98.97374873,72.49513625,65.2170702,69.95670009,25.35985693,16.80257242,49.45725964,16.07702633,59.33944698,4.797633928,37.36058887,3.926199151,12.936843,2.146619466
ENSG00000166130,30.28682588,28.26793841,26.49165811,34.54633739,31.05769982,46.63973687,35.3284856,68.16759642,22.55969823,14.31222434,26.29814153,47.05997252,24.49200423,38.12056403,27.90605306
