,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000106610,308.3996397,1.469698593,0.458693408,3.204097913,0.001354864,0.000313276,C1orf122
ENSG00000114698,13.08082757,3.748549299,1.169911205,3.20413146,0.001354706,0.000313988,STRAP
ENSG00000257167,32.74993904,1.759397775,0.549182997,3.20366396,0.001356908,0.000316145,PLP2
ENSG00000214145,180.3949231,2.059934031,0.643134766,3.202958601,0.001360235,0.000317308,NECAB1
ENSG00000122406,45394.54647,1.101600626,0.344046586,3.201893783,0.001365273,0.000318042,LY6G6D
ENSG00000177600,35834.53704,1.780479527,0.556335519,3.200370041,0.001372512,0.000318042,KLHDC8A
ENSG00000196284,97.37518245,1.795303629,0.561075399,3.199754673,0.001375446,0.000320384,CHDH
ENSG00000277778,143.556341,1.788899724,0.559130888,3.19942926,0.001377,0.000320471,ALG8
ENSG00000100632,555.9148208,1.516650576,0.474102804,3.198990945,0.001379095,0.000321205,PPP1R18
ENSG00000140287,996.3734509,2.603753903,0.814408377,3.197110903,0.001388115,0.000321205,PGM1
ENSG00000164929,44.3598209,2.952749963,0.925275344,3.191212197,0.001416772,0.000321216,VPREB1
ENSG00000122378,286.9406484,2.403153746,0.753514031,3.189262105,0.001426365,0.000321598,NPDC1
ENSG00000136718,415.7383932,1.337290497,0.419313979,3.189234238,0.001426502,0.000321598,MINDY4
ENSG00000230337,3.738130967,4.016427495,1.259299386,3.189414319,0.001425614,0.000322384,STMP1
ENSG00000132581,182.3005402,1.963531686,0.616143958,3.186806691,0.001438529,0.000322485,CLEC14A
ENSG00000160360,72.81606988,2.671333088,0.838478088,3.185930706,0.001442892,0.000323176,TEX30
ENSG00000262874,6.860181463,3.486191811,1.094325095,3.185700324,0.001444041,0.000324013,RPS15AP30
ENSG00000205913,14.74441701,1.811016161,0.568676601,3.184615226,0.001449466,0.000324756,ECSCR
ENSG00000174353,585.9338182,1.417713463,0.445464279,3.18255252,0.00145983,0.000327617,HSD3B7
ENSG00000197982,40.4680759,1.736658467,0.545734735,3.182239202,0.001461411,0.000327617,ADGRA3
ENSG00000023734,811.7367505,1.064325662,0.334466173,3.182162341,0.001461799,0.000328669,TAF10
ENSG00000102007,1112.650623,2.150942246,0.675986287,3.181931773,0.001462963,0.000328985,CCDC26
ENSG00000123119,10.08891149,4.652541928,1.462691251,3.180809295,0.001468643,0.000329018,ALG9
ENSG00000236902,21.98351718,3.871840129,1.217379545,3.180470828,0.001470359,0.000329224,PFKFB2
ENSG00000162873,5.647038307,5.803443079,1.825003241,3.179963163,0.001472938,0.000330767,HSPA2
ENSG00000016391,15.51296691,2.112327379,0.664282617,3.179862492,0.00147345,0.000331382,ERLIN1
ENSG00000159063,52.06881435,1.223908677,0.38491908,3.179651885,0.001474521,0.000331885,SMDT1
ENSG00000231247,184.1552204,2.043173641,0.642679808,3.17914709,0.001477091,0.000332179,MCM3
ENSG00000079739,411.8096688,1.700077337,0.534826584,3.178745013,0.001479141,0.000332179,TEKT2
ENSG00000169575,11.55674952,6.845505967,2.153661991,3.178542407,0.001480176,0.0003336,DGCR6L
ENSG00000107281,105.0150789,2.605725932,0.819999739,3.177715561,0.001484403,0.00033386,CD109
ENSG00000106125,14.28974728,2.881926562,0.906965261,3.177549006,0.001485256,0.000334388,GAB2
ENSG00000243317,180.2452961,1.064211371,0.334930108,3.17741327,0.001485951,0.000334388,DCUN1D5
ENSG00000176435,6.872895683,6.112388047,1.9240427,3.17684636,0.001488859,0.000334467,HYPK
ENSG00000151287,116.9601172,2.220148937,0.699394907,3.174385337,0.001501542,0.000335316,HCST
ENSG00000227560,7.20213665,3.04692316,0.959868565,3.174312891,0.001501917,0.000335316,DNAAF4
ENSG00000249751,9.819289946,4.401436318,1.38689859,3.173581941,0.001505704,0.000335456,MIR3150BHG
ENSG00000099377,41.03298365,2.922914126,0.921334286,3.172479492,0.001511432,0.000335528,FAM53C
ENSG00000152990,122.7449532,2.140493328,0.675325138,3.169574488,0.001526623,0.000335528,SHARPIN
ENSG00000166337,531.9899576,1.576962264,0.497547813,3.169468785,0.001527179,0.000336857,SDF2L1
ENSG00000229140,6.192261454,2.795225991,0.881936131,3.169419977,0.001527435,0.000338024,RRP12
ENSG00000086848,111.5976831,1.073052961,0.338800756,3.16720946,0.001539094,0.000338683,FTL
ENSG00000123836,242.232476,1.389784309,0.439041859,3.16549386,0.001548199,0.000340023,TEX15
ENSG00000126803,20.8486896,1.752622935,0.553684366,3.165382742,0.001548791,0.000343551,ARHGAP11B
ENSG00000107566,679.1130482,1.883447285,0.595084397,3.165008687,0.001550783,0.000343911,TRAPPC2L
ENSG00000272901,121.3102459,1.812388935,0.573180887,3.161984247,0.00156698,0.00034565,SPAG6
ENSG00000112118,1570.397348,1.317439494,0.416685474,3.161712078,0.001568446,0.00034565,UCKL1-AS1
ENSG00000092850,10.04889875,3.280129874,1.037774289,3.160735345,0.001573714,0.00034565,PLAC8
ENSG00000128185,347.7328606,1.298893039,0.41092388,3.160909119,0.001572776,0.000345814,STX5-DT
ENSG00000156535,44.71887403,2.476561829,0.783536924,3.160746806,0.001573652,0.000347147,LINC02908
ENSG00000033327,907.2713814,1.310289804,0.414700797,3.159602811,0.001579844,0.000350788,SNHG20
ENSG00000206340,5.063177879,5.056951111,1.601152142,3.158320175,0.001586812,0.000350788,ARPC1A
ENSG00000137692,213.7097303,1.337353639,0.423868599,3.155113733,0.001604356,0.000350788,DEAF1
ENSG00000242028,319.8066903,1.924178362,0.609919698,3.154806067,0.001606048,0.000351045,FAM95B1
ENSG00000126264,126.8151895,2.17018644,0.688135105,3.15372145,0.001612029,0.00035248,ITPKA
ENSG00000256061,32.30972068,2.191813455,0.695048476,3.15346847,0.001613427,0.000352538,STUM
ENSG00000245080,17.75339703,2.81188154,0.891734841,3.153270916,0.001614519,0.00035391,LINC01993
ENSG00000120709,382.3180586,1.621997059,0.514406121,3.153144942,0.001615216,0.000357146,APOLD1
ENSG00000179526,368.6911942,1.061339274,0.336635649,3.152783361,0.001617218,0.000357444,CAPNS2
ENSG00000128228,153.2610213,1.26736086,0.402007107,3.152583222,0.001618327,0.000357444,SCOC-AS1
ENSG00000052749,1346.875917,1.742034236,0.552638748,3.152211534,0.001620388,0.000357444,FXYD2
ENSG00000087086,3883.75334,1.399228746,0.444080961,3.150841558,0.001628008,0.000357602,CRLS1
ENSG00000133863,10.84163578,6.766154372,2.147837058,3.150217725,0.001631488,0.00035861,DALRD3
ENSG00000274734,140.6600609,2.52670665,0.802062997,3.150259592,0.001631254,0.00035861,FHL3
ENSG00000167515,178.9055392,1.586984814,0.503870398,3.149589298,0.001635001,0.000363834,TMEM123-DT
ENSG00000077327,7.399245473,4.147037422,1.317541049,3.14755842,0.001646402,0.000364228,HEBP1
ENSG00000280213,33.38501323,2.161899844,0.687261651,3.145672163,0.001657056,0.000364315,MARCKSL1
ENSG00000145287,2418.4088,1.409088696,0.44800352,3.145262555,0.001659378,0.000370282,WDR76
ENSG00000256690,14.33436973,5.96987661,1.899071826,3.143575998,0.001668971,0.00037111,TPD52L1
ENSG00000180539,264.17062,1.79193758,0.57023071,3.14247821,0.001675242,0.00037111,RPS2P32
ENSG00000234912,92.54827086,1.220512991,0.388499648,3.141606424,0.001680237,0.00037111,MCTS1
ENSG00000241685,331.6822527,1.165665079,0.371079954,3.141277421,0.001682126,0.00037111,SELENOK
ENSG00000177030,262.4377935,1.006967625,0.320599268,3.140891845,0.001684342,0.000372431,HSPBP1
ENSG00000223839,100.0569685,2.472047033,0.787130908,3.140579297,0.001686141,0.000372431,PDE4D
ENSG00000137825,7.357931248,3.779326427,1.203721066,3.13970282,0.001691193,0.000372814,PRSS27
ENSG00000203685,6.547634391,6.043193684,1.924811385,3.139629021,0.001691619,0.000374765,HSP90AB1
ENSG00000204277,41.04164305,2.288421956,0.728894227,3.139580298,0.0016919,0.000375374,SREK1IP1
ENSG00000178878,29.97082561,1.77316325,0.565072616,3.137938733,0.001701404,0.000378497,ORAI3
ENSG00000256812,6.376270915,3.938744819,1.255582596,3.136985836,0.001706944,0.000379192,LOXL4
ENSG00000196951,33.04466915,2.43174296,0.775393629,3.136139981,0.001711875,0.000379326,FDXR
ENSG00000137731,24.14505914,3.585019805,1.143599474,3.134856116,0.001719384,0.000379727,HK3
ENSG00000088766,267.4345133,1.320186827,0.421248427,3.133986364,0.001724489,0.000380846,RFWD3
ENSG00000178149,89.26935009,1.122237065,0.358185105,3.133120417,0.001729585,0.000380846,ENTPD2
ENSG00000183386,98.67988338,1.513075767,0.48344909,3.12975202,0.001749539,0.000381312,TTC23
ENSG00000255337,16.32618569,1.932709134,0.617574468,3.129515927,0.001750946,0.000382734,ZNF77
ENSG00000013583,255.3266794,1.413004732,0.451547743,3.129247692,0.001752545,0.000384312,TRAF7
ENSG00000175130,526.040417,1.821489889,0.582267574,3.128269494,0.001758389,0.000387067,PSMC4
ENSG00000092470,213.837856,1.336804358,0.42745912,3.127326794,0.001764037,0.000388462,TMEM222
ENSG00000111907,8.080199915,4.241816074,1.356337503,3.127404547,0.001763571,0.000389329,DCTN3
ENSG00000232818,14.25850378,2.309622224,0.738945376,3.125565568,0.001774635,0.000390577,NAXE
ENSG00000232119,194.789105,1.645973452,0.526675866,3.125211457,0.001776773,0.000392166,NDUFS4
ENSG00000113811,286.1638206,1.820178733,0.582456942,3.125001353,0.001778042,0.000396331,WDR13
ENSG00000133265,138.730539,1.344474036,0.430365023,3.124031841,0.001783912,0.00039648,TP53I11
ENSG00000113448,430.4631747,1.861221543,0.5958222,3.123786832,0.001785398,0.000400884,SEMA3F
ENSG00000172382,36.5973688,2.305553141,0.738571375,3.121638909,0.001798474,0.000402569,AKT1S1
ENSG00000096384,13731.97311,1.37532489,0.440675022,3.120950405,0.001802684,0.000404053,SPRYD4
ENSG00000153006,1126.840201,1.68111355,0.538745151,3.120424468,0.001805906,0.000404285,GPX4
ENSG00000175938,91.47294687,1.429626642,0.458244481,3.119790203,0.001809799,0.000405249,KLF16
ENSG00000138131,4.707670362,4.363553852,1.398852925,3.119380012,0.001812321,0.000406926,LINC00115
ENSG00000161513,78.82286888,1.062519249,0.340640113,3.119184168,0.001813526,0.000408054,KIAA1755
ENSG00000160883,2770.233961,1.895924262,0.607907482,3.118771059,0.00181607,0.000409276,PTGES3L
ENSG00000168411,518.7688255,1.791486996,0.574526531,3.118197157,0.00181961,0.000409276,SGTA
ENSG00000054179,8.988966768,6.487955713,2.080956995,3.117775008,0.001822219,0.000409276,LOH12CR2
ENSG00000103852,33.52748212,2.037264677,0.653835268,3.115868439,0.001834041,0.000411214,URM1
ENSG00000175691,90.56366014,1.498532429,0.481537991,3.111971343,0.001858425,0.000412808,RPL3P4
ENSG00000131653,529.5292493,1.032348583,0.331766749,3.111669828,0.001860324,0.000412808,CHRM3
ENSG00000281221,672.0277531,1.215986391,0.390835204,3.111250925,0.001862966,0.000412978,SKIDA1
ENSG00000186501,184.6199643,1.056688973,0.339665664,3.110967888,0.001864752,0.000413938,MRPL24
ENSG00000137100,378.5034108,1.641651662,0.528251719,3.107707182,0.001885448,0.000415862,C11orf1
ENSG00000163382,147.3681329,1.609192148,0.517955875,3.106813199,0.001891159,0.000416516,SAP30
ENSG00000164258,746.9991461,1.514786761,0.487621655,3.106479674,0.001893293,0.00041918,TRA2B
ENSG00000101940,206.9328632,1.16486709,0.375000714,3.106306321,0.001894404,0.000419373,GSK3B
ENSG00000175274,621.0309283,1.990616959,0.640914898,3.105899028,0.001897015,0.000419713,ZNF282
ENSG00000001617,3.056013346,4.89247135,1.575699242,3.10495253,0.001903096,0.000421342,TMEM238
ENSG00000204673,266.0020276,1.288580688,0.415033959,3.104759649,0.001904337,0.00042385,RSBN1
ENSG00000176422,95.16652871,1.114728603,0.359082666,3.104378762,0.001906791,0.000424169,FXYD5
ENSG00000167468,1625.465788,1.288192304,0.415253675,3.102181583,0.001921001,0.000429387,CHCHD1
ENSG00000129911,139.312188,1.077669772,0.347406859,3.10203942,0.001921924,0.000429899,PPP1R9A
ENSG00000225880,45.82189779,1.431382086,0.461433938,3.102030366,0.001921982,0.000430552,GVINP2
ENSG00000149633,3.900446158,5.291563549,1.706280813,3.101226661,0.001927207,0.000431541,RPS3AP6
ENSG00000267060,8.291551856,2.632171275,0.848747812,3.101240721,0.001927116,0.000431663,GLRX3
ENSG00000104969,486.95769,1.375022566,0.443496805,3.10041144,0.00193252,0.000431663,MRPS36
ENSG00000281234,29.6229927,2.451915104,0.791666274,3.097157456,0.001953861,0.000433569,LINC00960
ENSG00000167118,167.0509561,1.004788524,0.324644427,3.09504319,0.001967842,0.000435148,SIGLEC8
ENSG00000232573,1568.901284,2.264126093,0.731521684,3.095090882,0.001967526,0.000442558,BOLA3
ENSG00000133019,5.160914954,3.602760529,1.164099315,3.09489103,0.001968852,0.000442558,NUTF2
ENSG00000180592,7.148018669,5.559558635,1.796847348,3.094062855,0.001974357,0.000446725,AMPD3
ENSG00000143314,368.1049609,1.463347576,0.473247599,3.09213946,0.001987195,0.000449647,BAG6
ENSG00000137720,104.0862626,1.329787253,0.430207644,3.091035857,0.001994595,0.000450025,JAGN1
ENSG00000164105,342.2578136,1.347527756,0.436362632,3.088091546,0.002014464,0.00045145,NUDT5
ENSG00000136527,6652.117405,1.925757542,0.623697663,3.087645914,0.002017487,0.000453396,NR1I3
ENSG00000082701,517.1371149,1.639161634,0.531508881,3.083977882,0.002042528,0.000454071,UBE2B
ENSG00000170265,332.9006088,1.015057755,0.329169056,3.083697381,0.002044454,0.000454071,ATP1B1
ENSG00000233493,16.94334424,1.875893327,0.608342394,3.083614335,0.002045025,0.000454136,AP3S1
ENSG00000081019,657.988143,1.817020044,0.589419326,3.082728992,0.002051119,0.00045429,KIAA0895L
ENSG00000089327,3368.07082,1.369278639,0.444266162,3.082113285,0.002055366,0.000456196,ART4
ENSG00000172586,208.04327,1.311138608,0.42555887,3.080980568,0.002063201,0.000456555,PNMA6A
ENSG00000158528,25.30581836,2.23967382,0.72700876,3.080669649,0.002065357,0.000459035,NDUFAB1
ENSG00000254781,8.323141647,3.220955544,1.045623155,3.080417194,0.002067108,0.000463022,SULT1A2
ENSG00000234797,353.1507306,1.997342874,0.648750391,3.078754022,0.002078682,0.000464232,B9D1
ENSG00000108010,406.167421,1.473970582,0.479020348,3.077052132,0.002090587,0.000464619,KBTBD6
ENSG00000134056,80.69470418,1.804890526,0.586564942,3.077051487,0.002090592,0.00046625,PTPRD
ENSG00000242516,5.482359818,3.698163818,1.202269963,3.075984539,0.002098087,0.000471113,HSD17B1
ENSG00000105366,6.626896017,4.363004298,1.418654285,3.075452803,0.002101832,0.000472216,GART
ENSG00000163170,62.31291419,1.993937973,0.64832499,3.075522313,0.002101342,0.000472858,MGAT3
ENSG00000102898,275.3339502,1.029579713,0.334804167,3.075169949,0.002103826,0.000472858,COPS9
ENSG00000133805,667.9384277,1.645048525,0.534937568,3.075215922,0.002103502,0.000473371,VARS2
ENSG00000096155,63.80970363,6.293230443,2.046990907,3.074381239,0.002109397,0.000474027,RSPH1
ENSG00000171135,107.2204759,1.156735746,0.376261786,3.074284421,0.002110082,0.000475504,ARPC3
ENSG00000165609,268.0610028,1.144299631,0.372267569,3.073863338,0.002113062,0.000476165,MDFI
ENSG00000143257,19.1986846,3.142448263,1.022487525,3.073336531,0.002116796,0.000478434,MAPK1IP1L
ENSG00000119048,380.3997925,1.187215073,0.386411456,3.072411683,0.002123367,0.000478779,RPS15
ENSG00000143153,59.4314848,2.216486951,0.721492898,3.072084226,0.002125697,0.000481741,LOC100996842
ENSG00000177879,389.6538463,1.138443392,0.370571534,3.072128558,0.002125382,0.000483537,DSG2
ENSG00000196123,68.51394639,1.130034816,0.367883596,3.071718415,0.002128304,0.000484215,DKC1
ENSG00000111339,4.874298275,4.454288577,1.450497938,3.070868602,0.002134371,0.000487104,SSR2
ENSG00000235961,15.4925739,3.181982366,1.036199612,3.070819877,0.002134719,0.00048898,TIMM17B
ENSG00000004779,259.203716,1.331277461,0.433646048,3.06996332,0.002140851,0.000490992,NTMT1
ENSG00000197165,24.97256066,1.841394015,0.599813595,3.069943779,0.002140991,0.000493516,NPAS1
ENSG00000108641,11.323254,2.250199115,0.733154139,3.069203316,0.002146305,0.000495214,IGFBP6
ENSG00000165572,103.8147587,1.623181331,0.528875931,3.069115526,0.002146936,0.000495214,MOSPD3
ENSG00000282932,10.25866718,3.162400002,1.030377859,3.069165331,0.002146578,0.000495549,RPL26L1
ENSG00000108786,17.38850195,1.831307332,0.597001135,3.067510639,0.002158498,0.000498257,ELL2
ENSG00000262473,85.24243012,2.162647406,0.705039254,3.067414182,0.002159195,0.000498358,MRPL17
ENSG00000128268,65.15394145,1.546823352,0.504371995,3.066830371,0.002163416,0.00049841,LMNB2
ENSG00000172428,120.3750973,1.676679104,0.546964528,3.065425668,0.002173604,0.000503382,HS3ST5
ENSG00000223494,7.915170616,6.309075815,2.058425793,3.065000369,0.002176697,0.000503739,DBN1
ENSG00000160188,20.95530737,2.566216597,0.837299905,3.064871477,0.002177636,0.000505074,ATP5F1E
ENSG00000111229,13691.87538,1.264596209,0.412758906,3.063764801,0.002185707,0.000505682,HBQ1
ENSG00000112559,5.955040052,5.900033638,1.926378318,3.062759575,0.002193062,0.00050884,BID
ENSG00000168175,433.7426685,1.177618882,0.384539801,3.062410907,0.002195618,0.00050884,PANK1
ENSG00000115268,11584.07772,1.259808011,0.41150345,3.061476182,0.002202485,0.000509538,KTN1-AS1
ENSG00000233223,21.28429823,1.795878149,0.586651654,3.06123427,0.002204266,0.000509627,ZMAT5
ENSG00000046604,23.83252764,2.427825588,0.793257679,3.060576219,0.002209115,0.000510619,WASF1
ENSG00000130826,1514.049627,1.323367792,0.432478014,3.05996548,0.002213625,0.000513031,GLRB
ENSG00000163479,837.2902539,1.423566871,0.465344734,3.059166175,0.00221954,0.000513031,COL9A2
ENSG00000126768,107.8655625,1.230137533,0.402264664,3.058030305,0.00222797,0.000517856,TFPT
ENSG00000148335,70.40173664,1.204112642,0.393755878,3.058018201,0.00222806,0.000518835,RPS23
ENSG00000130751,3.922060281,3.523249055,1.152450864,3.057179412,0.002234305,0.000525756,ALPK1
ENSG00000167779,10.49409442,3.695151605,1.208667056,3.057212148,0.002234061,0.000527933,RPS12
ENSG00000106330,113.4557196,1.685953591,0.551533911,3.05684484,0.0022368,0.000527933,FAM95C
ENSG00000037241,114.1047388,1.371884027,0.448962597,3.055675543,0.002245541,0.000530096,XXYLT1
ENSG00000118985,286.6864979,1.531467016,0.501185667,3.055687976,0.002245448,0.000532845,CCHCR1
ENSG00000158042,186.8238036,1.204092926,0.394272085,3.053964434,0.002258389,0.000535106,ADM
ENSG00000176619,584.368771,1.167963603,0.382485056,3.053618919,0.002260991,0.000536746,FANCL
ENSG00000249853,3.692742199,4.589119094,1.503798137,3.051685583,0.002275603,0.000538272,ASPH
ENSG00000113758,1011.450853,1.84111791,0.603420672,3.051134965,0.002279781,0.000539373,NAA10
ENSG00000124172,2888.893898,1.711895023,0.561178547,3.050535398,0.002284338,0.000539373,H2BC4
ENSG00000086506,6.155281009,3.510693565,1.151130051,3.049780139,0.002290089,0.000539714,TREM1
ENSG00000015475,563.36786,1.552129779,0.509142127,3.048519653,0.002299719,0.000539714,LINC02076
ENSG00000152782,32.491934,2.295095691,0.752868064,3.048469978,0.002300099,0.000540252,FAM83A
ENSG00000186615,11.29706967,1.998770034,0.655743894,3.048095535,0.002302967,0.000540252,KLHL35
ENSG00000100319,70.83673715,1.667783447,0.547255849,3.047538825,0.002307237,0.000540479,RFNG
ENSG00000112290,48.38145737,2.626848862,0.862054425,3.047196076,0.00230987,0.000541278,FOCAD
ENSG00000109738,6.250706307,5.978353343,1.962271301,3.046649737,0.002314072,0.000544072,POMP
ENSG00000049089,316.1884072,1.936068516,0.635653884,3.045790431,0.002320695,0.000545931,PDCD5
ENSG00000105619,44.54683491,2.130873928,0.699885529,3.044603495,0.002329873,0.000547189,GFER
ENSG00000186468,16345.37281,1.127987796,0.370517357,3.044358853,0.002331768,0.000549016,CTPS1
ENSG00000073331,473.7256742,1.222801662,0.401732013,3.043824299,0.002335915,0.000551834,HESX1
ENSG00000112306,19589.17342,1.403716525,0.461178106,3.043762286,0.002336397,0.000552456,SMIM4
ENSG00000283486,31.94029712,3.422705574,1.12541322,3.04128787,0.002355685,0.000552605,OSER1
