Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000162878,3.086749497,-2.262655666,0.591826888,-3.823171457,0.000131746,0.000584999,BEX5
ENSG00000162426,10.30570618,-1.155977766,0.302668239,-3.819289962,0.000133836,0.000593337,IL26
ENSG00000212658,1.279807931,-2.180285324,0.57105827,-3.817973472,0.000134552,0.000595566,PYHIN1
ENSG00000241404,10.2140268,-2.098834509,0.550137633,-3.815108044,0.000136123,0.000601566,TTC24
ENSG00000198643,3.269335696,-1.775115285,0.465347281,-3.814603326,0.000136402,0.00060266,CTSW
ENSG00000121743,7.696979466,-1.442322855,0.37849815,-3.810647036,0.000138604,0.000610731,LRIT3
ENSG00000182393,3.056690197,-1.604656172,0.42162861,-3.8058522,0.000141317,0.000620587,HTR7
ENSG00000145428,28.94695357,-1.118054602,0.294333705,-3.798595207,0.000145519,0.000636607,LINC01800
ENSG00000170786,3.42412749,-1.60300334,0.422445679,-3.794578615,0.000147894,0.000645412,COL5A1
ENSG00000185666,2.644563661,-2.462574894,0.649227012,-3.793087548,0.000148786,0.00064861,ADORA1
ENSG00000169885,5.301707574,-1.15563111,0.304678173,-3.792956681,0.000148864,0.000648774,HPCAL4
ENSG00000213557,7.206756994,-2.051322954,0.541091985,-3.791079909,0.000149994,0.000652969,COL6A1
ENSG00000130433,21.17901998,-2.549122623,0.672788541,-3.788891261,0.000151321,0.000657576,PDE9A
ENSG00000113231,8.459307941,-1.715948184,0.453436739,-3.78431661,0.000154132,0.000668302,EEF1A1P24
ENSG00000245164,2243.917797,-1.239636159,0.327712597,-3.782693035,0.000155141,0.000672081,CCR7
ENSG00000231389,1414.169567,-1.348821057,0.356798143,-3.780347748,0.000156609,0.000677393,CCDC184
ENSG00000236570,1.701537466,-1.865644252,0.494011141,-3.776522628,0.000159033,0.000686509,TTC23L-AS1
ENSG00000183813,612.2185509,-1.022478427,0.270930812,-3.773946631,0.000160685,0.000693028,FAM110C
ENSG00000275395,245.9535578,-1.332270943,0.353397942,-3.769888803,0.00016332,0.000703152,GNLY
ENSG00000151376,34.83361487,-1.052409898,0.279258935,-3.768580941,0.000164178,0.000706379,SEC14L6
ENSG00000101049,6.170568621,-1.367199221,0.364235644,-3.753611828,0.000174305,0.000745516,KRT5
ENSG00000138669,36.57200857,-1.046003591,0.280228158,-3.732685532,0.000189449,0.000801171,WDR86
ENSG00000254815,14.56431023,-1.959165906,0.525365249,-3.729150171,0.000192127,0.000811792,REG4
ENSG00000178201,6.11303517,-1.110059319,0.297883122,-3.726492834,0.000194163,0.000819155,GPR150
ENSG00000211724,24.204922,-1.499499137,0.403147958,-3.719475956,0.000199637,0.000838268,HNRNPA1P21
ENSG00000186462,115.373845,-1.14428682,0.308477674,-3.709463981,0.000207699,0.000865794,C11orf45
ENSG00000248890,1.197164358,-2.303239053,0.622697283,-3.698810188,0.000216613,0.000899308,ZBTB46
ENSG00000277092,71.920201,-2.094214168,0.566965432,-3.693724609,0.000220993,0.000914387,TRAV9-2
ENSG00000171595,10.7426722,-1.367362808,0.370266691,-3.69291335,0.0002217,0.000916921,SAMD3
ENSG00000114204,4.440966011,-1.680464684,0.455152442,-3.692091983,0.000222417,0.000918916,LINC01260
ENSG00000178038,182.4405741,-1.051981052,0.28498685,-3.69133191,0.000223083,0.000921472,HLA-DRB3
ENSG00000226686,6.130446767,-1.309202631,0.354832645,-3.689634115,0.000224577,0.000926813,KLHL29
ENSG00000124613,72.32483747,-1.076415606,0.292346704,-3.681983045,0.000231427,0.000951714,TRAV17
ENSG00000107282,5.106399448,-3.119849972,0.847625713,-3.680692931,0.000232601,0.000955507,RPS3AP6
ENSG00000211820,34.9958467,-1.426386394,0.387969451,-3.676543065,0.000236416,0.000969375,CXCR5
ENSG00000171224,26.76241418,-1.197218427,0.325721358,-3.6755908,0.0002373,0.00097259,NECTIN3
ENSG00000112182,1262.631318,-1.043551575,0.284351396,-3.669936521,0.000242611,0.000991032,PRB3
ENSG00000149571,7.826310184,-1.169896622,0.319903394,-3.657030985,0.000255154,0.001037065,BATF3
ENSG00000140511,363.4760222,-1.050491789,0.287628783,-3.652248485,0.000259954,0.001053947,COL5A3
ENSG00000211803,57.07446291,-1.344286406,0.368399708,-3.648988796,0.000263275,0.00106564,DLGAP1-AS3
ENSG00000231133,5.436125403,-1.348512901,0.369842022,-3.646186266,0.000266161,0.001076209,ADGRE4P
ENSG00000211777,49.6761341,-1.205852215,0.33109334,-3.642031025,0.000270495,0.001091252,TRAV8-1
ENSG00000106123,336.6569084,-1.035125695,0.284535593,-3.637948016,0.000274819,0.001106865,SRPX
ENSG00000276986,20.45284383,-1.110884271,0.305402366,-3.637444871,0.000275356,0.001108801,CD209
ENSG00000143816,1.831130824,-1.889332925,0.520386228,-3.630635907,0.000282724,0.001134262,GALNT8
ENSG00000184515,32.10731721,-1.042427501,0.287448495,-3.626484464,0.000287306,0.001149577,RN7SL1
ENSG00000111536,1.047502263,-2.539514277,0.700994635,-3.622729976,0.00029151,0.001164253,EDAR
ENSG00000163564,1046.785011,-1.056047804,0.291527384,-3.622465203,0.000291809,0.001165208,EEF1A1P19
ENSG00000187862,50.93948703,-1.145555904,0.316291511,-3.621835758,0.00029252,0.00116757,LOC101927543
ENSG00000172543,3389.579567,-1.122008827,0.309944261,-3.620034211,0.000294564,0.00117477,GRIP1
ENSG00000183423,6.620488756,-1.087858537,0.300767484,-3.616941978,0.000298104,0.001186708,ZSWIM5
ENSG00000148680,12.88071772,-1.186566354,0.328108632,-3.616382619,0.000298749,0.001189032,CUX2
ENSG00000225211,87.85605395,-1.616602542,0.448178141,-3.607053522,0.000309694,0.001225605,RAET1K
ENSG00000234572,9.027448693,-1.372313002,0.380872191,-3.603080074,0.000314469,0.001242739,SLC26A1
ENSG00000130635,18.61484823,-1.40392882,0.389871792,-3.60100127,0.000316994,0.001251454,EEF1A1P17
ENSG00000163485,5.387382377,-2.03534181,0.565530992,-3.59899252,0.000319452,0.001259632,F7
ENSG00000116983,145.9988671,-1.29593322,0.360235548,-3.597460683,0.000321339,0.001265285,A2M-AS1
ENSG00000142156,43.00053502,-1.103152069,0.306978425,-3.593581757,0.000326163,0.001281698,TRAV12-2
ENSG00000160191,81.88075196,-1.28253338,0.357081814,-3.59170736,0.000328519,0.001290175,INPP4B
ENSG00000223668,0.995346429,-2.083300703,0.582109843,-3.578879017,0.000345071,0.00134706,DMRTC1
ENSG00000126353,4007.457373,-1.16882954,0.327166135,-3.572587174,0.000353472,0.001373816,GARRE1
ENSG00000177875,3.12365029,-1.286480727,0.360114413,-3.572422212,0.000353695,0.001374135,TRAV25
ENSG00000272323,7.276902935,-1.295633263,0.362699468,-3.572195101,0.000354002,0.001374508,IL4
ENSG00000184731,22.70047512,-1.030029638,0.288587561,-3.569210105,0.000358059,0.001387781,ZNF541
ENSG00000115523,8371.198959,-1.107537045,0.310313849,-3.569086749,0.000358228,0.001388159,LOC100533629
ENSG00000214491,4.712505704,-1.14601136,0.321121695,-3.568775883,0.000358653,0.001389194,TSPAN6
ENSG00000186081,18.25388465,-2.527500757,0.709412386,-3.56280889,0.000366908,0.001417298,TNFRSF21
ENSG00000187260,7.362108325,-1.143372403,0.321194161,-3.559754636,0.000371201,0.001432292,MS4A1
ENSG00000134193,21.84899093,-1.864374957,0.524347029,-3.555612703,0.000377099,0.001452646,SLC7A3
ENSG00000178015,7.566059894,-1.140524916,0.32147438,-3.547794126,0.000388472,0.001490871,MMP28
ENSG00000228168,39.37549866,-1.154066567,0.325931796,-3.540822285,0.000398882,0.001526926,TGFBR3
ENSG00000174370,21.18808224,-1.048933746,0.296312012,-3.539963631,0.000400182,0.001531302,TRBV10-1
ENSG00000130584,30.2145691,-1.010963764,0.285612009,-3.539640249,0.000400673,0.001532879,ANKUB1
ENSG00000211793,91.85445655,-1.091632137,0.308484414,-3.538694618,0.000402111,0.001537779,P2RX6
ENSG00000164483,1213.184152,-1.010731536,0.286217429,-3.531341673,0.000413457,0.0015761,NOTCH4
ENSG00000283440,24.03970913,-1.150845241,0.326621966,-3.523477787,0.000425923,0.001618391,CAMK4
ENSG00000230463,450.355897,-1.788041231,0.508666308,-3.515155623,0.000439496,0.00166511,ZNF703
ENSG00000119771,21.06087605,-1.068675673,0.304325452,-3.511621083,0.000445383,0.001682518,B3GNT4
ENSG00000211797,89.02634279,-1.189691762,0.339600416,-3.503210555,0.000459686,0.001730864,SLC12A3
ENSG00000234797,1.499946072,-2.881877264,0.823031419,-3.501539793,0.000462578,0.001739407,CPNE7
ENSG00000160683,637.4755364,-1.039214689,0.297125075,-3.497566432,0.000469524,0.001763489,TMEM132E
ENSG00000177707,28.65716466,-1.051864943,0.301063518,-3.493830633,0.000476143,0.001786056,TRBV30
ENSG00000275624,1.564236325,-2.452709962,0.702706819,-3.4903745,0.000482344,0.001804358,NEURL1
ENSG00000123685,43.43489278,-1.026462166,0.294443447,-3.486109733,0.0004901,0.00182917,AIRE
ENSG00000080573,89.84066678,-1.713247999,0.492224478,-3.480623323,0.000500248,0.001863132,CACNA2D2
ENSG00000263724,2.976909858,-1.815669799,0.521801585,-3.479617258,0.000502131,0.001869073,TNNI3K
ENSG00000268758,170.5034422,-1.670773498,0.480824385,-3.474810245,0.000511215,0.00189927,AK8
ENSG00000211782,38.64726991,-1.312584738,0.37796043,-3.472809936,0.00051504,0.001909871,TRAV26-2
ENSG00000101955,2.189525277,-2.150382298,0.619370276,-3.471884882,0.000516818,0.001913538,TACR2
ENSG00000090659,39.16637664,-1.129562637,0.325480337,-3.470448159,0.000519591,0.001922348,S1PR5
ENSG00000130035,41.15637256,-1.082248876,0.312024792,-3.468470788,0.000523429,0.001935451,CNN3
ENSG00000276168,77.27037385,-1.12970737,0.3260488,-3.464841364,0.000530544,0.001958424,TIGD3
ENSG00000135960,107.9299557,-1.400429229,0.404286434,-3.463953061,0.000532299,0.001963049,UPK3A
ENSG00000249855,3.967139121,-1.083094406,0.313064538,-3.459652164,0.000540874,0.00198829,IL24
ENSG00000248318,1.108755487,-1.854593034,0.536651679,-3.455859931,0.00054854,0.002011177,IQCA1
ENSG00000155974,31.9399702,-1.344247795,0.389055869,-3.455153624,0.000549979,0.002016075,LZTS1
ENSG00000162415,54.1718369,-1.040422143,0.301152615,-3.454800301,0.000550701,0.002017583,TRAV24
ENSG00000111249,29.01329331,-1.828509447,0.529324342,-3.454421616,0.000551474,0.00202004,RPL24P2
ENSG00000218358,5.031227407,-1.17941613,0.341675437,-3.451861042,0.000556734,0.00203397,VIT
ENSG00000145217,4.87117319,-1.390642404,0.40291699,-3.451436494,0.000557611,0.002036791,CABP4
ENSG00000257907,1.095227127,-1.982924867,0.575714813,-3.444283215,0.000572576,0.002082677,NRXN1
ENSG00000057593,2.44777766,-2.008836154,0.584711614,-3.435601597,0.00059124,0.00214082,SH2D1B
ENSG00000245105,13.09046901,-1.338028186,0.389685088,-3.433614036,0.000595592,0.002155212,RPS23P8
ENSG00000211789,116.2306659,-1.153031249,0.335925994,-3.432396624,0.000598272,0.002162301,SLC4A3
ENSG00000109452,1147.252118,-1.142509548,0.332933995,-3.431639796,0.000599944,0.002167518,LINC01624
ENSG00000184911,14.77633846,-1.206960677,0.351919489,-3.429650005,0.00060436,0.002180651,EEF1A1P23
ENSG00000276497,30.81952828,-1.271931993,0.371479971,-3.42395847,0.000617161,0.002221096,ZNF683
ENSG00000282735,106.5681537,-1.329191108,0.389322921,-3.414109564,0.000639908,0.00228654,MS4A14
ENSG00000211806,38.95182539,-1.272704856,0.373401539,-3.408408173,0.000653431,0.002326352,TRGV4
ENSG00000113520,3.659925686,-2.3676113,0.695632099,-3.403539461,0.000665188,0.002360898,TGFBI
ENSG00000118156,6.461555301,-1.233378208,0.362612787,-3.401364356,0.000670504,0.002378038,CPA3
ENSG00000232578,2.538995105,-1.851335199,0.545524726,-3.393677885,0.000689608,0.002435778,LAMA2
ENSG00000000003,16.84426011,-1.140835547,0.3362386,-3.392934502,0.000691482,0.00244048,RPL3L
ENSG00000146072,77.63002766,-1.433107088,0.422484376,-3.392094881,0.000693604,0.002446236,LYPD6B
ENSG00000156738,3475.350187,-1.041856845,0.307260876,-3.390789148,0.000696917,0.002455671,TRIM49D1
ENSG00000165349,2.267607194,-2.375658929,0.70103542,-3.388785877,0.000702028,0.002470412,ZBTB9
ENSG00000278843,23.67489195,-1.294162732,0.382687644,-3.381772974,0.000720196,0.002525857,ENPP3
ENSG00000069702,1270.253551,-1.109837095,0.328447275,-3.379041871,0.000727389,0.002547427,DAB1
ENSG00000211717,5.243873973,-1.472303599,0.435856378,-3.377955842,0.000730268,0.002555439,NTRK2
ENSG00000206199,6.525263177,-2.254938156,0.667600523,-3.377675835,0.000731012,0.002556906,LYNX1
ENSG00000099957,9.555411975,-1.38798509,0.411157508,-3.375798961,0.000736017,0.002571191,COL13A1
ENSG00000238196,18.15057269,-1.046819352,0.3103746,-3.372761016,0.000744185,0.002597404,ATP1A2
ENSG00000152495,1366.579563,-1.086602203,0.322175454,-3.372703257,0.000744341,0.002597485,NMU
ENSG00000183779,130.0515813,-1.547604829,0.45916004,-3.370512884,0.000750284,0.002615887,RPL7AP43
ENSG00000176383,2.845122162,-1.517555682,0.452808135,-3.351432018,0.000803948,0.002780663,KLRC1
ENSG00000070915,25.58149222,-1.327154736,0.396796248,-3.344675619,0.000823789,0.002844143,TCEA3
ENSG00000178773,7.933496389,-1.318992046,0.394599034,-3.342613473,0.000829934,0.002863449,LINC02345
ENSG00000181291,3.485304093,-1.34909019,0.404983493,-3.331222664,0.000864654,0.002966023,VXN
ENSG00000237254,22.80588463,-1.650679156,0.4955184,-3.331216676,0.000864673,0.002966023,FGFBP2
ENSG00000107954,99.65376473,-1.303688313,0.391609289,-3.3290536,0.000871416,0.002986534,HLA-DMA
ENSG00000160224,5.828801208,-1.174140072,0.352734308,-3.328681239,0.000872582,0.002988957,C16orf96
ENSG00000007402,242.2285165,-1.032645377,0.310818001,-3.322347402,0.000892635,0.003050694,TEX101
ENSG00000116783,3.185161212,-1.300696594,0.391592765,-3.321554203,0.000895176,0.003057775,TPBGL
ENSG00000165695,8.915816207,-1.115888977,0.33705312,-3.310721397,0.000930558,0.003162053,SHANK1
ENSG00000211812,12.78684223,-1.581846077,0.478234553,-3.307678348,0.000940728,0.003191615,NLRP4
ENSG00000075073,2.177135819,-1.355765353,0.409961168,-3.30705798,0.000942814,0.003197355,TRAT1
ENSG00000180739,929.9691992,-1.064235285,0.321891449,-3.306193091,0.000945729,0.003204312,FOXJ1
ENSG00000117519,44.93852657,-1.020149792,0.308750806,-3.304120253,0.00095275,0.00322338,PEG10
ENSG00000173825,180.5858712,-1.134835001,0.34398558,-3.299077244,0.000970032,0.003273984,ANAPC1P1
ENSG00000100373,33.95424798,-1.177813149,0.357135647,-3.297943393,0.000973958,0.003285531,CDKN1C
ENSG00000162892,2.020430744,-1.36092234,0.412689512,-3.297690641,0.000974835,0.003287922,RNF150
ENSG00000132321,8.360454623,-1.384325499,0.420696347,-3.290557449,0.000999891,0.003355059,IGHV4-34
ENSG00000061337,18.51763468,-1.1874713,0.360954685,-3.289807142,0.001002561,0.003362286,PRYP3
ENSG00000211805,23.63843021,-1.177771761,0.35809018,-3.289036748,0.001005309,0.003370346,TRBV27
ENSG00000235065,1.229347331,-1.652069084,0.502946388,-3.284781684,0.001020614,0.003410541,PNMA8A
ENSG00000205221,13.44168253,-1.145901925,0.349084481,-3.282592004,0.001028574,0.003434003,CLEC4F
ENSG00000175544,19.48766328,-1.001270462,0.305136637,-3.281383942,0.00103299,0.003444829,KLRF1
ENSG00000179915,5.857676801,-1.937210408,0.591149037,-3.277025396,0.001049069,0.003491895,LINC01730
ENSG00000198574,728.4603401,-1.157624115,0.353423032,-3.275463146,0.001054889,0.003508874,PRSS30P
ENSG00000230629,10.29305688,-2.182522173,0.668340478,-3.265584303,0.001092385,0.003616362,RFPL2
ENSG00000114923,14.71924046,-1.425015861,0.436719027,-3.263003838,0.00110238,0.003647598,DISC1FP1
ENSG00000227508,23.24550799,-1.324510843,0.406545183,-3.25796713,0.001122134,0.003704805,FAM153A
ENSG00000236297,8.150768886,-1.028431497,0.315814492,-3.256441749,0.001128181,0.003717993,LOC105377267
ENSG00000176083,184.5071462,-1.362578287,0.419081297,-3.251345973,0.0011486,0.003777506,HLA-DQA1
ENSG00000166928,337.2344529,-1.007442911,0.309962147,-3.25021271,0.001153187,0.003788767,GATA2
ENSG00000211698,46.01492153,-1.429295961,0.439752258,-3.250229952,0.001153117,0.003788767,LINC02930
ENSG00000120708,5086.58208,-1.0306132,0.317235785,-3.248729333,0.001159217,0.003806019,TTC39A
ENSG00000163751,122.1196261,-1.391832039,0.428952322,-3.244724335,0.001175644,0.003849603,KIAA0895
ENSG00000196569,62.31911557,-1.245166736,0.383782877,-3.244456201,0.001176751,0.003852583,RHOXF1P1
ENSG00000140986,3.522688239,-1.427909122,0.440259382,-3.243336046,0.001181388,0.003865821,KCNK17
ENSG00000150556,5.724905937,-1.33747285,0.413664624,-3.233229944,0.00122399,0.003983879,LINC01505
ENSG00000223417,1.591806615,-3.481346574,1.077011511,-3.232413523,0.001227493,0.00399395,RPL9
ENSG00000213588,75.76290456,-1.161226998,0.359298723,-3.231926312,0.001229588,0.0040001,CXCL6
ENSG00000154269,24.85273781,-1.467089608,0.454685138,-3.226605591,0.00125268,0.004065074,OLFM1
ENSG00000173406,24.69516894,-1.254923819,0.389112453,-3.225092926,0.001259318,0.004083224,KCNH8
ENSG00000148053,3.01012788,-2.027281222,0.62917758,-3.22211294,0.00127249,0.004123196,FTH1P22
ENSG00000180155,39.10760263,-1.059809309,0.328944932,-3.221844168,0.001273684,0.004126381,KRT86
ENSG00000197467,14.78303771,-1.497989188,0.465978698,-3.214716023,0.001305736,0.004214849,EFCAB1
ENSG00000018625,1.889003986,-1.438620963,0.44851148,-3.207545461,0.001338729,0.004309449,RFPL4AL1
ENSG00000109255,1.183234096,-2.45089181,0.764297272,-3.206725839,0.001342549,0.004319409,RPL21P125
ENSG00000213542,8.974485779,-1.11064846,0.347785383,-3.193488036,0.001405652,0.004494313,BCORP1
ENSG00000134545,200.3774334,-1.075118071,0.337688268,-3.183759031,0.00145376,0.004623921,LINC01140
ENSG00000282941,159.2453176,-1.078698221,0.338864851,-3.183269728,0.001456219,0.004627977,ST6GALNAC1
ENSG00000259225,4.5703392,-1.578016799,0.495950823,-3.181800951,0.001463624,0.004646976,TRBV12-4
ENSG00000169085,25.07513371,-1.175950158,0.369712468,-3.180715452,0.001469119,0.00465808,XCL2
ENSG00000137441,2037.65331,-1.132096451,0.356264857,-3.177682078,0.001484574,0.004698988,B3GAT1-DT
ENSG00000243215,1507.962438,-1.121602562,0.354568183,-3.163291622,0.00155996,0.004902659,RASGRF2-AS1
ENSG00000205832,5.392095282,-1.034988091,0.32723001,-3.162876445,0.001562186,0.004908867,IGSF22
ENSG00000131126,2.600456349,-1.889126357,0.598571236,-3.156059367,0.001599163,0.005006544,TRGV2
ENSG00000261594,2.11497058,-1.37031757,0.434267615,-3.155468019,0.001602408,0.005014294,HSF2BP
ENSG00000161681,8.816692348,-1.919498843,0.608713754,-3.153368606,0.001613979,0.005040814,TRAV30
ENSG00000160505,1.698783947,-2.283655383,0.724697109,-3.151185998,0.001626089,0.005071342,WNK3
ENSG00000163519,897.0000904,-1.080882675,0.343200446,-3.149420949,0.001635944,0.005098008,PRSS33
ENSG00000129654,7.565714264,-1.05262592,0.334667991,-3.145284126,0.001659256,0.005165713,TRBV7-6
ENSG00000242265,115.2960522,-1.015242798,0.323189931,-3.141319394,0.001681885,0.005230331,P2RY14
ENSG00000233673,4.128475286,-1.404819572,0.447752627,-3.137490404,0.001704009,0.00528987,PROX2
ENSG00000273707,110.9987774,-1.348808146,0.430185439,-3.135410975,0.001716135,0.005320754,HLA-DOA
ENSG00000170153,8.240745289,-2.551383826,0.814237352,-3.133464486,0.001727558,0.005352774,LARP6
ENSG00000211956,5.407553229,-7.307724469,2.333172964,-3.132097183,0.001735624,0.005373506,NTNG1
ENSG00000169763,3.604735735,-1.913115156,0.611426138,-3.12893911,0.001754387,0.005422145,PTPRD
ENSG00000211752,99.28423605,-1.178804538,0.376749477,-3.128881682,0.001754729,0.005422347,CTTNBP2
ENSG00000182013,5.395262189,-2.635178294,0.842351724,-3.12835864,0.001757855,0.005430289,
ENSG00000152672,19.83396308,-2.580141653,0.825202319,-3.126677655,0.001767937,0.005457118,
ENSG00000150045,889.4990029,-1.094320783,0.350242632,-3.124464822,0.001781288,0.005490526,
ENSG00000275491,20.40145744,-1.698692921,0.544612928,-3.119082993,0.001814149,0.005578614,
ENSG00000283070,31.15345167,-1.422721459,0.456602812,-3.115884135,0.001833943,0.005630623,
ENSG00000128253,8.600359324,-1.116175243,0.358383628,-3.114470518,0.001842754,0.005649685,
ENSG00000261645,1.142739778,-2.650435254,0.850980741,-3.114565498,0.001842161,0.005649685,
ENSG00000170074,273.9607847,-1.253913991,0.403054293,-3.111029984,0.00186436,0.005704294,
ENSG00000250696,98.14651258,-2.244361313,0.722640849,-3.105776978,0.001897798,0.00578938,
ENSG00000228284,3429.905673,-2.323276777,0.748088123,-3.105619118,0.001898811,0.005791263,
ENSG00000242361,703.6037697,-1.388112146,0.446972338,-3.105588482,0.001899008,0.005791263,
ENSG00000179348,331.0190038,-1.013129057,0.326383495,-3.104106284,0.001908548,0.005817632,
ENSG00000274461,1.034058949,-1.910477555,0.615968927,-3.101581058,0.001924902,0.005861083,
ENSG00000085831,18.11312414,-1.172243132,0.378366395,-3.098169257,0.001947202,0.00591976,
ENSG00000164542,17.41701103,-1.040793691,0.336110218,-3.096584502,0.001957641,0.005948719,
ENSG00000234493,4.861521817,-1.914143001,0.619777292,-3.08843681,0.002012125,0.006087776,
ENSG00000124780,4.225253902,-1.842164744,0.596827921,-3.086592764,0.002024648,0.006118086,
ENSG00000234323,8.807197089,-1.587003187,0.515769683,-3.076960973,0.002091227,0.006293002,
ENSG00000163682,5342.798253,-1.786307593,0.581361577,-3.07262754,0.002121831,0.006375281,
ENSG00000124875,24.44828906,-1.002286556,0.326379711,-3.070921757,0.002133991,0.00640689,
ENSG00000130558,46.61976363,-2.10395038,0.686191119,-3.066128839,0.002168499,0.006498512,
ENSG00000183960,39.99425585,-1.052358248,0.344121997,-3.058096424,0.002227479,0.006650786,
ENSG00000225079,22.40375215,-1.030328424,0.337548346,-3.052387712,0.002270287,0.006761039,
ENSG00000170442,2.222956266,-1.55485443,0.511491973,-3.039841313,0.002367028,0.007018306,
ENSG00000034239,2.695266174,-1.791912054,0.589834541,-3.037991044,0.00238161,0.007051732,
ENSG00000229292,1.739058948,-3.755341148,1.237337657,-3.035017262,0.002405219,0.007107636,
ENSG00000240898,0.977510261,-1.980651003,0.653081101,-3.032779545,0.002423125,0.007154509,
ENSG00000215580,98.67536598,-1.62447569,0.538380394,-3.017338129,0.002550052,0.007466783,
